날짜	직업	등수	참가자	덱코드	대회코드	카드
2026-03-14	ウマ娘 プリティーダービー	1	28	3FGP4	1509775	{'CP01-059': 3, 'CP01-070': 2, 'ECP01-001': 3, 'ECP01-004': 3, 'ECP01-005': 3, 'ECP01-007': 3, 'ECP01-009': 3, 'ECP01-013': 3, 'ECP01-019': 2, 'ECP01-022': 3, 'ECP01-031': 3, 'ECP01-041': 2, 'ECP01-044': 1, 'ECP01-049': 3, 'ECP01-053': 3}
2026-03-14	ビショップ	2	28	554D1	1509775	{'BP07-086': 2, 'BP07-092': 3, 'BP07-094': 2, 'BP07-097': 3, 'BP07-101': 3, 'BP07-116': 3, 'BP12-086': 3, 'BP12-089': 1, 'BP12-091': 3, 'BP12-096': 1, 'BP13-091': 3, 'BP17-098': 3, 'BP17-099': 3, 'BP17-100': 1, 'BP17-106': 3, 'BP17-107': 3}
2026-03-14	ドラゴン	3	28	2V62X	1509775	{'BP10-068': 3, 'BP13-054': 3, 'BP13-059': 2, 'BP13-060': 1, 'BP13-061': 3, 'BP16-056': 1, 'BP17-055': 3, 'BP17-062': 2, 'BP18-060': 3, 'BP18-066': 2, 'BP18-070': 3, 'BP18-071': 2, 'SD04-002': 3, 'PR-492': 3, 'DSD01b-001': 2, 'DSD01b-003': 3, 'DSD01b-013': 1}
2026-03-14	エルフ	4	28	3RYE7	1509775	{'BP01-015': 2, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 1, 'BP16-009': 3, 'BP16-118': 3, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-14	エルフ	5	28	3SMKR	1509775	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 1, 'BP16-118': 3, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-14	ロイヤル	6	28	2DKZ0	1509775	{'BP05-018': 3, 'BP05-025': 1, 'BP05-029': 3, 'BP05-033': 3, 'BP05-034': 3, 'BP06-028': 3, 'BP15-020': 3, 'BP15-024': 3, 'BP15-026': 3, 'BP15-028': 3, 'BP15-035': 3, 'BP15-113': 3, 'BP18-026': 3, 'BP11-SP01': 3}
2026-03-14	ナイトメア	7	28	5DSBC	1509775	{'BP06-084': 3, 'BP07-069': 3, 'BP07-072': 1, 'BP07-075': 3, 'BP07-076': 3, 'BP07-116': 3, 'BP11-075': 2, 'BP12-075': 2, 'BP12-079': 3, 'BP12-082': 3, 'BP17-076': 3, 'BP17-079': 2, 'BP17-080': 3, 'BP17-083': 3, 'BP17-113': 3}
2026-03-14	ロイヤル	8	28	628AK	1509775	{'BP05-018': 3, 'BP05-025': 1, 'BP05-029': 3, 'BP05-033': 3, 'BP05-034': 3, 'BP06-028': 3, 'BP11-018': 3, 'BP15-020': 3, 'BP15-024': 3, 'BP15-026': 3, 'BP15-028': 3, 'BP15-035': 3, 'BP15-113': 3, 'BP18-026': 3}
2026-03-14	プリンセスコネクト！Re:Dive	1	15	23FCB	1490502	{'CP04-003': 3, 'CP04-018': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-041': 1, 'CP04-044': 3, 'CP04-045': 1, 'CP04-047': 3, 'CP04-048': 3, 'CP04-049': 2, 'CP04-053': 3, 'CP04-054': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-118': 3, 'PR-511': 2}
2026-03-14	ナイトメア	2	15	32N39	1490502	{'BP03-076': 3, 'BP07-076': 3, 'BP09-071': 2, 'BP09-085': 3, 'BP11-071': 3, 'BP11-074': 3, 'BP11-076': 3, 'BP11-079': 3, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 2, 'BP16-078': 3, 'BP17-073': 3, 'BP17-081': 3}
2026-03-14	ロイヤル	3	15	639SF	1490502	{'BP05-018': 3, 'BP05-025': 1, 'BP05-029': 3, 'BP05-033': 3, 'BP05-034': 3, 'BP06-028': 3, 'BP11-018': 3, 'BP15-020': 3, 'BP15-024': 3, 'BP15-026': 3, 'BP15-028': 3, 'BP15-035': 3, 'BP15-113': 3, 'BP18-026': 3}
2026-03-14	プリンセスコネクト！Re:Dive	4	15	6LBC0	1490502	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-044': 3, 'CP04-045': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-118': 3}
2026-03-14	ナイトメア	5	15	4NNK9	1490502	{'BP01-110': 2, 'BP03-076': 2, 'BP07-076': 3, 'BP09-071': 3, 'BP11-069': 1, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 2, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 2, 'BP17-073': 3, 'BP17-081': 2}
2026-03-14	ロイヤル	6	15	2WKV5	1490502	{'BP01-170': 3, 'BP07-018': 3, 'BP07-024': 3, 'BP07-030': 3, 'BP07-033': 3, 'BP07-034': 3, 'BP07-104': 3, 'BP07-112': 3, 'BP09-020': 2, 'BP12-103': 3, 'BP12-107': 3, 'BP17-025': 3, 'BP17-031': 2, 'BP17-112': 3}
2026-03-14	プリンセスコネクト！Re:Dive	7	15	4KSP4	1490502	{'CP04-001': 3, 'CP04-004': 3, 'CP04-007': 3, 'CP04-009': 2, 'CP04-015': 1, 'CP04-016': 3, 'CP04-021': 2, 'CP04-022': 3, 'CP04-041': 3, 'CP04-075': 3, 'CP04-080': 3, 'CP04-089': 3, 'CP04-095': 3, 'CP04-116': 2, 'CP04-118': 3}
2026-03-14	ロイヤル	8	15	6FVTV	1490502	{'BP05-018': 3, 'BP05-029': 3, 'BP05-033': 3, 'BP05-034': 3, 'BP06-028': 3, 'BP08-028': 3, 'BP10-031': 3, 'BP12-023': 1, 'BP15-020': 3, 'BP15-024': 3, 'BP15-026': 3, 'BP15-028': 3, 'BP15-034': 3, 'BP15-035': 3}
2026-03-14	プリンセスコネクト！Re:Dive	1	15	6X2KD	1488037	{'CP04-003': 3, 'CP04-018': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-041': 1, 'CP04-044': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-049': 2, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-118': 3}
2026-03-14	ロイヤル	2	15	7CC3Q	1488037	{'BP06-018': 2, 'BP08-034': 2, 'BP18-020': 3, 'BP18-022': 3, 'BP18-024': 3, 'BP18-026': 2, 'BP18-027': 3, 'BP18-028': 3, 'BP18-031': 3, 'BP18-032': 3, 'BP18-117': 3, 'BP18-119': 2, 'BP18-120': 1, 'BP18-123': 3, 'BP18-126': 2, 'CP01-018': 2, 'ECP01-010': 1}
2026-03-14	ナイトメア	3	15	6RLZ1	1488037	{'BP05-069': 3, 'BP05-075': 3, 'BP05-078': 3, 'BP08-084': 3, 'BP10-080': 3, 'BP10-089': 2, 'BP11-072': 1, 'BP12-079': 2, 'BP13-073': 3, 'BP13-087': 3, 'BP15-076': 3, 'BP15-086': 2, 'BP15-090': 3, 'BP15-113': 2, 'BP17-074': 3, 'BP17-081': 1}
2026-03-14	ドラゴン	4	15	1L4W6	1488037	{'BP07-055': 3, 'BP10-054': 1, 'BP11-054': 3, 'BP11-058': 3, 'BP11-059': 3, 'BP11-062': 2, 'BP11-066': 3, 'BP13-056': 2, 'BP15-074': 3, 'BP16-057': 3, 'BP17-066': 3, 'BP18-061': 2, 'BP18-116': 3, 'SD04-002': 3, 'SD08-011': 3}
2026-03-14	ナイトメア	5	15	565GJ	1488037	{'BP01-110': 1, 'BP01-116': 1, 'BP03-076': 2, 'BP07-076': 3, 'BP11-069': 1, 'BP11-071': 3, 'BP11-074': 1, 'BP11-075': 3, 'BP11-076': 3, 'BP11-079': 1, 'BP12-071': 3, 'BP13-076': 1, 'BP13-077': 3, 'BP13-081': 1, 'BP14-070': 2, 'BP16-075': 3, 'BP16-078': 3, 'BP17-073': 3, 'BP17-081': 2}
2026-03-14	ロイヤル	6	15	69NP8	1488037	{'BP09-020': 1, 'BP11-018': 2, 'BP11-031': 1, 'BP14-018': 3, 'BP14-022': 3, 'BP14-025': 3, 'BP14-026': 3, 'BP14-030': 3, 'BP14-034': 3, 'BP14-035': 3, 'BP14-115': 3, 'BP14-118': 3, 'BP16-022': 3, 'BP16-117': 3, 'ECP01-010': 3}
2026-03-14	ナイトメア	7	15	62P86	1488037	{'BP01-110': 2, 'BP03-076': 2, 'BP07-076': 3, 'BP09-071': 1, 'BP11-069': 2, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 2, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 3, 'BP17-073': 3, 'BP17-081': 2}
2026-03-14	エルフ	8	15	4SVSK	1488037	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 3, 'BP16-007': 1, 'BP16-118': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-14	ナイトメア	1	16	6PXRA	1504827	{'BP06-084': 3, 'BP07-069': 3, 'BP07-072': 1, 'BP07-075': 3, 'BP07-076': 3, 'BP07-116': 3, 'BP11-075': 2, 'BP12-075': 2, 'BP12-079': 3, 'BP12-082': 3, 'BP17-076': 3, 'BP17-079': 2, 'BP17-080': 3, 'BP17-083': 3, 'BP17-113': 3}
2026-03-14	ロイヤル	2	16	2HFNG	1504827	{'BP05-025': 3, 'BP14-018': 3, 'BP14-022': 3, 'BP14-024': 2, 'BP14-025': 3, 'BP14-026': 3, 'BP14-030': 3, 'BP14-034': 3, 'BP14-035': 3, 'BP14-115': 3, 'BP14-118': 3, 'BP16-022': 3, 'BP16-031': 3, 'BP18-026': 2}
2026-03-14	エルフ	3	16	7B5FM	1504827	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 1, 'BP16-009': 3, 'BP16-118': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-14	ナイトメア	4	16	4N9HV	1504827	{'BP06-084': 3, 'BP07-069': 3, 'BP07-072': 1, 'BP07-075': 3, 'BP07-076': 3, 'BP07-116': 3, 'BP11-075': 2, 'BP12-075': 2, 'BP12-079': 3, 'BP12-082': 3, 'BP17-076': 3, 'BP17-079': 2, 'BP17-080': 3, 'BP17-083': 3, 'BP17-113': 3}
2026-03-14	ロイヤル	5	16	1K4HR	1504827	{'BP05-018': 3, 'BP05-025': 1, 'BP05-029': 3, 'BP05-033': 3, 'BP05-034': 3, 'BP06-028': 3, 'BP11-018': 3, 'BP15-020': 3, 'BP15-024': 3, 'BP15-026': 3, 'BP15-028': 3, 'BP15-035': 3, 'BP15-113': 3, 'BP18-026': 3}
2026-03-14	プリンセスコネクト！Re:Dive	6	16	43L6P	1504827	{'CP04-001': 3, 'CP04-004': 3, 'CP04-007': 3, 'CP04-015': 1, 'CP04-016': 2, 'CP04-018': 1, 'CP04-021': 1, 'CP04-022': 3, 'CP04-041': 3, 'CP04-073': 2, 'CP04-075': 3, 'CP04-080': 3, 'CP04-089': 3, 'CP04-095': 3, 'CP04-116': 3, 'CP04-118': 3}
2026-03-14	ロイヤル	7	16	3LATZ	1504827	{'BP08-034': 2, 'BP09-020': 1, 'BP18-020': 3, 'BP18-022': 3, 'BP18-024': 3, 'BP18-026': 2, 'BP18-027': 3, 'BP18-028': 3, 'BP18-031': 3, 'BP18-032': 3, 'BP18-117': 3, 'BP18-119': 3, 'BP18-120': 1, 'BP18-123': 3, 'BP18-126': 2, 'ECP01-010': 2}
2026-03-14	エルフ	8	16	5QJYE	1504827	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 1, 'BP16-009': 2, 'BP16-118': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-007': 2, 'BP18-019': 3, 'CP02-006': 2, 'CP02-011': 1, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-14	ドラゴン	1	26	1UKJT	1492778	{'BP10-068': 3, 'BP13-054': 3, 'BP13-059': 2, 'BP13-061': 2, 'BP14-058': 3, 'BP15-113': 2, 'BP16-056': 1, 'BP17-055': 3, 'BP17-062': 2, 'BP18-060': 3, 'BP18-066': 2, 'BP18-070': 3, 'BP18-071': 1, 'SD04-002': 3, 'PR-492': 3, 'DSD01b-001': 1, 'DSD01b-003': 3}
2026-03-14	エルフ	2	26	4ZDKV	1492778	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 1, 'BP16-009': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-007': 1, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-14	ナイトメア	3	26	6H46X	1492778	{'BP01-170': 3, 'BP04-127': 3, 'BP07-073': 2, 'BP07-076': 3, 'BP12-071': 3, 'BP13-076': 3, 'BP13-080': 2, 'BP13-081': 2, 'BP14-070': 1, 'BP15-080': 3, 'BP17-073': 3, 'BP17-084': 1, 'BP18-079': 3, 'BP18-085': 2, 'BP18-090': 3, 'ECP01-037': 3}
2026-03-14	ロイヤル	4	26	4PQS7	1492778	{'BP01-152': 1, 'BP01-159': 3, 'BP03-109': 2, 'BP03-117': 3, 'BP06-112': 1, 'BP07-034': 1, 'BP09-020': 2, 'BP09-106': 3, 'BP09-117': 3, 'BP10-114': 3, 'BP14-108': 3, 'BP14-110': 3, 'BP15-113': 2, 'BP16-111': 2, 'BP16-117': 3, 'BP17-115': 2, 'CP03-030': 3}
2026-03-14	ドラゴン	5	26	4ZB4G	1492778	{'BP02-062': 1, 'BP07-055': 3, 'BP10-054': 1, 'BP11-058': 3, 'BP11-059': 3, 'BP11-062': 3, 'BP11-066': 3, 'BP15-060': 3, 'BP15-074': 3, 'BP15-113': 2, 'BP16-057': 3, 'BP16-067': 3, 'BP18-061': 3, 'SD04-002': 3, 'SD08-011': 3}
2026-03-14	ロイヤル	6	26	3GKQP	1492778	{'BP08-034': 3, 'BP15-021': 3, 'BP15-031': 2, 'BP18-020': 3, 'BP18-022': 3, 'BP18-024': 3, 'BP18-027': 3, 'BP18-028': 3, 'BP18-031': 3, 'BP18-032': 3, 'BP18-116': 1, 'BP18-117': 3, 'BP18-119': 2, 'BP18-123': 2, 'BP18-126': 3}
2026-03-14	ロイヤル	7	26	45QLK	1492778	{'BP05-018': 3, 'BP05-029': 3, 'BP05-033': 3, 'BP05-034': 3, 'BP06-028': 3, 'BP11-018': 3, 'BP11-031': 1, 'BP11-033': 3, 'BP15-020': 3, 'BP15-024': 3, 'BP15-026': 3, 'BP15-028': 3, 'BP15-035': 3, 'BP15-113': 3}
2026-03-14	ナイトメア	8	26	114C3	1492778	{'BP05-070': 3, 'BP05-085': 2, 'BP07-076': 3, 'BP08-075': 2, 'BP09-071': 2, 'BP12-071': 3, 'BP14-070': 3, 'BP15-078': 3, 'BP15-088': 3, 'BP16-075': 3, 'BP16-082': 2, 'BP16-117': 3, 'BP17-073': 3, 'BP18-090': 3, 'CP02-075': 2}
2026-03-14	アイドルマスター シンデレラガールズ	1	11	4SF4P	1518075	{'BP01-135': 2, 'CP02-055': 1, 'CP02-069': 1, 'ECP02-001': 3, 'ECP02-003': 3, 'ECP02-012': 3, 'ECP02-016': 3, 'ECP02-026': 3, 'ECP02-037': 3, 'ECP02-047': 2, 'ECP02-050': 3, 'ECP02-052': 3, 'ECP02-058': 1, 'CSD02b-001': 3, 'CSD02b-002': 1, 'CSD02b-003': 2, 'CSD02b-004': 3}
2026-03-14	ナイトメア	2	11	6NC0P	1518075	{'BP01-110': 2, 'BP03-076': 2, 'BP07-076': 2, 'BP09-071': 3, 'BP11-069': 2, 'BP11-071': 3, 'BP11-074': 1, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 3, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 2, 'BP17-073': 3, 'BP17-081': 2}
2026-03-14	ナイトメア	3	11	59KZ6	1518075	{'BP06-084': 3, 'BP07-069': 3, 'BP07-072': 1, 'BP07-075': 3, 'BP07-076': 3, 'BP07-116': 3, 'BP11-075': 1, 'BP12-075': 1, 'BP12-079': 3, 'BP12-082': 3, 'BP12-103': 2, 'BP17-076': 3, 'BP17-079': 2, 'BP17-080': 3, 'BP17-083': 3, 'BP17-113': 3}
2026-03-14	エルフ	4	11	46C5M	1518075	{'BP02-110': 2, 'BP05-017': 2, 'BP15-004': 3, 'BP18-001': 3, 'BP18-003': 3, 'BP18-005': 3, 'BP18-008': 2, 'BP18-009': 3, 'BP18-013': 3, 'BP18-014': 2, 'BP18-117': 3, 'BP18-119': 3, 'BP18-120': 3, 'BP18-123': 3, 'EBD01-007': 2}
2026-03-14	プリンセスコネクト！Re:Dive	5	11	2FNCB	1518075	{'CP04-003': 3, 'CP04-018': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-057': 2, 'CP04-062': 3, 'CP04-073': 1, 'CP04-113': 2, 'CP04-118': 3}
2026-03-14	エルフ	6	11	3TQL2	1518075	{'BP02-110': 3, 'BP09-112': 3, 'BP15-004': 3, 'BP18-001': 3, 'BP18-003': 3, 'BP18-005': 3, 'BP18-008': 1, 'BP18-009': 3, 'BP18-013': 3, 'BP18-014': 2, 'BP18-116': 1, 'BP18-117': 3, 'BP18-120': 3, 'BP18-123': 2, 'BP18-126': 2, 'EBD01-007': 2}
2026-03-14	プリンセスコネクト！Re:Dive	7	11	2ZC9Q	1518075	{'CP04-003': 3, 'CP04-018': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-113': 2, 'CP04-118': 3, 'PR-505': 2, 'PR-511': 3, 'PCS01-021': 3}
2026-03-14	ロイヤル	8	11	2SMS2	1518075	{'BP05-018': 3, 'BP05-025': 1, 'BP05-029': 3, 'BP05-033': 3, 'BP05-034': 3, 'BP06-028': 3, 'BP11-018': 3, 'BP15-020': 3, 'BP15-024': 3, 'BP15-026': 3, 'BP15-028': 3, 'BP15-035': 3, 'BP15-113': 3, 'BP18-026': 3}
2026-03-14	プリンセスコネクト！Re:Dive	1	13	700NK	1517955	{'CP04-003': 3, 'CP04-018': 3, 'CP04-037': 2, 'CP04-039': 3, 'CP04-041': 2, 'CP04-044': 2, 'CP04-045': 1, 'CP04-047': 3, 'CP04-048': 3, 'CP04-049': 1, 'CP04-053': 3, 'CP04-054': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-090': 1, 'CP04-118': 3, 'PR-511': 3}
2026-03-14	プリンセスコネクト！Re:Dive	2	13	41XRQ	1517955	{'CP04-003': 3, 'CP04-018': 2, 'CP04-019': 3, 'CP04-036': 2, 'CP04-037': 2, 'CP04-039': 3, 'CP04-041': 1, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-091': 1, 'CP04-118': 3}
2026-03-14	ナイトメア	3	13	3QMKG	1517955	{'BP02-069': 3, 'BP02-082': 1, 'BP09-069': 3, 'BP09-075': 3, 'BP09-078': 3, 'BP09-083': 2, 'BP16-075': 3, 'BP16-085': 3, 'BP17-074': 3, 'BP18-080': 3, 'BP18-084': 3, 'BP18-089': 3, 'BP18-092': 2, 'BP18-096': 3, 'CP02-085': 2}
2026-03-14	プリンセスコネクト！Re:Dive	4	13	2CJ31	1517955	{'CP04-003': 3, 'CP04-018': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-041': 1, 'CP04-044': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-049': 2, 'CP04-053': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-118': 3, 'PR-511': 3, 'PCS01-021': 3}
2026-03-14	ウィッチ	5	13	3ZJEF	1517955	{'BP07-035': 3, 'BP07-037': 1, 'BP07-041': 3, 'BP07-103': 1, 'BP07-116': 3, 'BP12-035': 3, 'BP12-041': 3, 'BP12-049': 3, 'BP17-040': 3, 'BP17-041': 3, 'BP17-043': 2, 'BP17-044': 3, 'BP17-047': 3, 'BP17-048': 3, 'BP17-113': 3}
2026-03-14	ロイヤル	6	13	34DFR	1517955	{'BP05-018': 3, 'BP05-025': 2, 'BP05-029': 2, 'BP05-033': 3, 'BP05-034': 3, 'BP06-028': 3, 'BP11-018': 3, 'BP15-020': 3, 'BP15-024': 3, 'BP15-026': 3, 'BP15-028': 3, 'BP15-035': 3, 'BP15-113': 3, 'BP18-026': 3}
2026-03-14	プリンセスコネクト！Re:Dive	7	13	61GRC	1517955	{'CP04-003': 1, 'CP04-019': 3, 'CP04-055': 3, 'CP04-058': 3, 'CP04-059': 3, 'CP04-061': 2, 'CP04-062': 3, 'CP04-065': 3, 'CP04-066': 3, 'CP04-091': 3, 'CP04-112': 1, 'CP04-115': 3, 'CP04-118': 3, 'PR-505': 3, 'PCS01-026': 3}
2026-03-14	ロイヤル	8	13	UXTL	1517955	{'BP05-018': 3, 'BP05-029': 3, 'BP05-033': 3, 'BP05-034': 3, 'BP06-028': 3, 'BP11-018': 3, 'BP11-031': 1, 'BP15-020': 3, 'BP15-024': 3, 'BP15-026': 3, 'BP15-028': 3, 'BP15-035': 3, 'BP15-113': 3, 'BP18-026': 3}
2026-03-14	エルフ	1	27	41XGL	1505664	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 1, 'BP16-009': 2, 'BP16-118': 3, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-14	ロイヤル	2	27	2DKZ0	1505664	{'BP05-018': 3, 'BP05-025': 1, 'BP05-029': 3, 'BP05-033': 3, 'BP05-034': 3, 'BP06-028': 3, 'BP15-020': 3, 'BP15-024': 3, 'BP15-026': 3, 'BP15-028': 3, 'BP15-035': 3, 'BP15-113': 3, 'BP18-026': 3, 'BP11-SP01': 3}
2026-03-14	ロイヤル	3	27	2YMG6	1505664	{'BP05-018': 3, 'BP05-025': 1, 'BP05-029': 3, 'BP05-033': 3, 'BP05-034': 3, 'BP06-028': 3, 'BP11-018': 3, 'BP15-020': 3, 'BP15-024': 3, 'BP15-026': 3, 'BP15-028': 3, 'BP15-035': 3, 'BP15-113': 3, 'BP18-026': 3}
2026-03-14	プリンセスコネクト！Re:Dive	4	27	5WDBC	1505664	{'CP04-001': 3, 'CP04-003': 2, 'CP04-007': 2, 'CP04-016': 2, 'CP04-041': 2, 'CP04-055': 3, 'CP04-057': 3, 'CP04-058': 3, 'CP04-059': 3, 'CP04-062': 3, 'CP04-063': 3, 'CP04-065': 1, 'CP04-066': 1, 'CP04-089': 2, 'CP04-091': 2, 'CP04-112': 2, 'CP04-115': 3}
2026-03-14	ナイトメア	5	27	29HRR	1505664	{'BP01-110': 2, 'BP03-076': 2, 'BP07-076': 3, 'BP09-071': 2, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP11-079': 2, 'BP12-071': 1, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 3, 'BP17-073': 3, 'BP17-081': 2}
2026-03-14	ナイトメア	6	27	2GRAB	1505664	{'BP01-110': 2, 'BP03-076': 2, 'BP07-076': 3, 'BP09-071': 2, 'BP11-069': 2, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 2, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 2, 'BP17-073': 3, 'BP17-081': 2}
2026-03-14	ナイトメア	7	27	6G2E2	1505664	{'BP01-110': 2, 'BP03-076': 2, 'BP07-076': 3, 'BP09-071': 2, 'BP11-069': 1, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 3, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 2, 'BP17-073': 3, 'BP17-081': 2}
2026-03-14	プリンセスコネクト！Re:Dive	8	27	22DNE	1505664	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 2, 'CP04-037': 2, 'CP04-039': 3, 'CP04-041': 2, 'CP04-044': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-118': 3, 'PR-511': 3, 'PCS01-021': 3}
2026-03-14	エルフ	1	24	5203R	1504268	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 1, 'BP16-009': 2, 'BP16-118': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-007': 1, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-14	エルフ	2	24	51GEC	1504268	{'BP04-010': 3, 'BP05-014': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP11-105': 1, 'BP17-001': 3, 'BP18-004': 2, 'BP18-007': 3, 'BP18-017': 2, 'BP18-019': 2, 'CP02-006': 3, 'CP04-001': 3, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-14	エルフ	3	24	6XT1R	1504268	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 1, 'BP16-009': 2, 'BP16-118': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-007': 1, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-14	ウィッチ	4	24	ZAQ3	1504268	{'BP07-035': 3, 'BP07-037': 1, 'BP07-041': 3, 'BP07-103': 1, 'BP07-116': 3, 'BP12-035': 3, 'BP12-041': 3, 'BP12-049': 3, 'BP17-040': 3, 'BP17-041': 3, 'BP17-043': 2, 'BP17-044': 3, 'BP17-047': 3, 'BP17-048': 3, 'BP17-113': 3}
2026-03-14	エルフ	5	24	2CYQX	1504268	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 1, 'BP16-009': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-007': 2, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 3, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-14	ロイヤル	6	24	6R5L3	1504268	{'BP05-018': 3, 'BP05-025': 1, 'BP05-029': 3, 'BP05-033': 3, 'BP05-034': 3, 'BP06-028': 3, 'BP11-018': 3, 'BP15-020': 3, 'BP15-024': 3, 'BP15-026': 3, 'BP15-028': 3, 'BP15-035': 3, 'BP15-113': 3, 'BP18-026': 3}
